northing,easting,scr_no,ohl_length_meter,ohl_progress,engg_kpi_after_rig-off_days,access_road_5,earth_work_60,cellar_20,beam_pump_base_esp_pcp_foundation_5,earthing_1,water_2,hdpe_liner_instalat_4,sleeper_pre_cast_ins_15,cs_pipe_welding_ndt_10_rt_for_op_100_for_60,pe_fussion_pull_20,final_hydro_t_3,mechani_60,days_since_start,start_month,start_quarter,rig_duration_days,days_to_rig_off_exp,week_index,dist_from_centroid,geo_quadrant,geo_angle,loc_prep_composite,progress_lag1,progress_lag2,progress_lag4,progress_velocity_1w,progress_velocity_2w,progress_accel,progress_rolling3w,remaining_to_complete,momentum_score,rig_no_te,rig_no_cnt,project_id_te,project_id_cnt,project_code_te,project_code_cnt,well_type_te,well_type_cnt,completion_type_rig_fbu_or_rsr_hoist_te,completion_type_rig_fbu_or_rsr_hoist_cnt,week_hist_mean,week_hist_std,rig_no_enc,well_type_enc,project_code_enc,project_name_enc,fl_dia_enc,completion_type_rig_fbu_or_rsr_hoist_enc,flow_line_const._status_in_progress_completed_enc,physical_tie_in_port_available_when_flaf_issued_enc,location_preparation_status_in_progress_completed_enc,pred
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05257620513448588,-0.1293756816245165,-0.017011010200098816,-0.010683899065388636,0.0,0.0,0.0,-0.06039811565855482,-0.08448131216929622,0.0,-0.01740796842406011,0.0,-0.018040949347181603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010562448543791668,0.0,0.0,-0.015829978355608534,0.0,0.0,0.0,0.00016182929
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010195894134038782,0.0,0.0,0.027923655604707238,0.0,0.0,0.0,0.0,0.054813641700253185,0.0,0.0,0.0,0.0,0.07583723193101204,0.10706214004746557,0.008064244279635192,0.007156374947858979,0.0,0.0,0.0,0.04397916965055287,0.09373016484793564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008151886448485756,0.0,0.0,0.0,0.0,0.0,0.0,0.8534438
0.0,0.0,0.0,0.0,0.0,0.0,0.007979455328374725,0.0,0.0,0.0,0.0,0.017656225220879295,0.010186474493879006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03615737051835605,0.0,0.0,0.0,0.0,0.07988659761040698,0.11200501060668933,0.007150902470155596,0.0,0.0,0.0,0.0,0.04721115000102736,0.10048184059469051,0.0,0.0,0.0,0.008988492176410966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8442329
0.0,0.0,0.0,-0.01089260323904679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039569892738070836,0.0,0.0,0.0,0.0,-0.04091867752259132,-0.12037140466551684,-0.013141881877793337,-0.011178229057099674,0.0,0.0,0.0,-0.051529483938107606,-0.11246836915792864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008807348946339277,0.0,0.0,0.0,0.0,-0.007294406452399884,0.0,0.0,0.0,0.0,0.0,0.0,0.00035710022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015992770769116325,0.0,0.0,-0.0007753259901423291,-0.005437693042348859,0.0,-0.0005166728877353255,0.0,0.0,0.0,0.0,-0.07033354795765952,0.0,0.0,0.0,0.0,-0.05285446312887354,-0.04033939868693501,0.0,0.0,0.0,0.0,0.0,-0.018849068244668973,-0.020549658964954785,0.0,-0.005986579256865284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19928771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002359907942835221,0.0029093639006495717,0.025709233657372328,0.011514332660791953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05951592579102754,0.057489760232487704,0.0,0.0,0.0,0.0,0.0,0.0,0.03076537084123598,0.007293741280362307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043270617549013134,0.0,0.0,0.0,0.0,0.00662870026218442,0.0,0.0,0.0,0.0,0.0,0.0,0.6250428
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007594604045952062,0.0,0.0,-0.006320615278138586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07425139343997655,0.0,0.0,0.0,0.0,-0.04237873055589161,-0.11385227197603522,-0.01626028053366905,-0.007641275367360367,0.0,0.0,0.0,-0.04689855800291938,-0.09296393466346986,0.0,-0.008077409792912098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029032415
0.0,0.0,0.0,0.0,-0.0022849133314451764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004999640203550935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06142763485407812,-0.03083952289168928,0.0,0.0,0.0,0.0,0.0,-0.02465953741792366,-0.02753926913637623,0.0,0.0,0.0,-0.014564423600085601,0.0,0.0,0.0,0.0,0.0,0.0,-0.011947913192652655,0.0,0.0,0.0,0.0,-0.013102937282310202,0.0,0.0,-0.0047750593149518145,0.0,0.0,0.0,0.22038855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007550393945830369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05135845183181813,-0.033264807872995406,0.0,0.0,0.0,0.0,0.0,-0.012718346700496036,-0.031129878533234664,0.0,-0.009612093059268622,0.0,-0.006381391042940216,0.0,0.0,0.0,0.0,0.0,0.0,-0.01105492111075302,0.0,0.0,0.0,0.0,-0.004896414008230696,0.0,0.0,0.0,0.0,-0.004313475042752424,0.0,0.24424922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01051162038931328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06514542626054488,0.0,0.0,0.0,0.0,0.036916742090237986,0.13084401743955312,0.008726281115698365,0.0,0.0,0.0,0.0,0.04366674760229762,0.09793518995249947,0.0,0.008582642928613972,0.0,0.009483859437784348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013661182043279449,0.0,0.0,0.0,0.0,0.0,0.0,0.8420031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05780451194879593,-0.12293240682050266,-0.018919413769030814,-0.011687896283189503,0.0,0.0,0.0,-0.05859473440097277,-0.08295254991386848,0.0,-0.015583441800194683,0.0,-0.01885352538465353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014352321030189961,0.0,0.0,0.0,-0.014636587613127585,0.0,0.0,0.00021200885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06790864731108914,0.0,0.0,0.0,0.0,0.022351094459901955,0.16904230762663786,0.012847450497977026,0.010479249958042254,0.0,0.0,0.0,0.06664417866785255,0.17460714878027356,0.013644816275715071,0.0,0.0,0.008260944682565219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011985029241039705,0.0,0.0,0.0,0.0,0.0,0.0,0.97430027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02081399548738534,0.0,0.01616339474487974,0.012118807177229796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06592574319587995,0.0,0.0,0.0,0.0,0.07611561817802837,0.12474484827613631,0.013951563906361012,0.0,0.0,0.0,0.0,0.05921306281971656,0.12778174349298138,0.0,0.0,0.0,0.013672428795951784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470306
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007862674974941863,0.0,0.0,0.0,0.0,0.0,0.0,-0.04184802575078599,0.0,0.0,0.0,0.0,-0.05160249169927964,-0.11808054388191523,-0.017313554177212764,-0.014586855000458495,0.0,0.0,0.0,-0.04880315764696252,-0.09492345063739269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01093915387388876,0.0,0.0,0.0,0.0,-0.008089990030992896,0.0,0.0,0.0,0.0,0.0,0.0,0.0024795001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004640500001671544,0.0,0.0,0.0,0.0,0.0,0.0,-0.020177898192892365,0.0,0.0,0.0,0.0,-0.052149677110713645,-0.12707201829209533,-0.01342432928016577,-0.0085649982458431,0.0,0.0,-0.004165228555538852,-0.045336449037795185,-0.08578390933189876,0.0,0.0,-0.031833406141603765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023380984
0.0,0.0,0.0,0.0,0.0,0.0,0.011700664330772395,0.0,0.0,0.0,0.0,0.016706159796412733,0.014457893895216841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04853673139331236,0.0,0.0,0.0,0.0,0.07467814514383479,0.09663006449981845,0.004342275963314046,0.0,0.0,0.0,0.0,0.038210402946050125,0.08827470564427908,0.0,0.0,0.0,0.011152108781119543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8212185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008602217675509283,0.0,0.0,0.031369056326192926,0.0,0.0,0.0,0.0,0.06141529026793484,0.0,0.0,0.0,0.0,0.07761493763027791,0.1093250404958277,0.010722513791673249,0.008879852865265285,0.0,0.0,0.0,0.04935915861444283,0.09934150209809497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010399007715886402,0.0,0.0,0.0,0.0,0.0,0.0,0.883558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01274499144675722,0.020324224317611782,0.0,0.0,0.0,0.0,0.0,0.0,0.055995037016525445,0.0,0.0,0.0,0.0,0.08249855452659678,0.14548389055738786,0.015647491296436614,0.010157443921181453,0.0,0.0,0.0,0.07613195484128579,0.13908426906768181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009278615902085669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838759
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004960174298725434,0.029352542344135764,0.0058166312517920205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04531699181505736,0.052221410205424285,0.0,0.0,0.0,0.0058886826035243756,0.0,0.011701021995156997,0.03059879096679299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006169145524890206,0.0,0.0,0.0070600426310015105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61561483
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010030244867246914,0.0,0.0,0.0,-0.009465239718395514,0.0,0.0,0.0,0.0,0.0,0.0,-0.03722895699561862,0.0,0.0,0.0,0.0,-0.04825889853518465,-0.12559933724676708,-0.01609118552584635,-0.012759110315831174,0.0,0.0,0.0,-0.05196125796652056,-0.09709841344749902,0.0,-0.007782894769097104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025385842
0.0,0.0,0.0,0.0,0.0,0.0,0.007951454075791708,0.0,0.0,0.0,0.0,0.023170688517862078,0.019292326184408046,0.0,0.0,0.0,0.0,0.0,0.009621255175494623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06695802776417542,0.1090436247114658,0.0,0.0,0.0,0.013878224311178187,0.0,0.03622605441159207,0.10461846365298291,0.0,0.0,0.007885063004310078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81517464
-0.010332516875967005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08720036200246034,-0.05614940282442692,0.0,0.0,0.0,0.0,0.0,-0.026774419347310216,-0.02599512492012163,0.0,0.0,0.0,-0.01791957060269878,0.0,0.0,0.0,0.0,0.0,0.0,-0.009184404669124124,0.0,0.0,0.0,0.0,-0.016819808449863718,0.0,0.0,-0.0164466894215874,0.0,-0.009260942434188797,0.0,0.14044617
0.0,0.0,0.0,0.0,0.0,0.0,0.008084716402857404,0.0,0.0,0.0,0.0,0.015572591714573878,0.014084971821722733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049140580447398004,0.0,0.0,0.0,0.0,0.07893288257766141,0.10412867321773595,0.010418307291876556,0.0,0.0,0.0,0.0,0.04428623772788428,0.09412952183262839,0.0,0.0,0.0,0.009770468268025412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84507835
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067001965512255785,0.0,0.0,-0.00575470157088925,0.0,0.0,0.0,0.0,-0.05906955526819118,0.0,0.0,0.0,0.0,-0.010265299622504408,0.03962242216008933,0.0,0.0,0.0,0.0,0.0,0.018555969916663327,0.02356674712480781,0.0,-0.006433218372086456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007258893812821072,0.0,0.0,0.0,0.0,0.01029725568926725,0.0,0.0,0.0,0.0,0.0,0.0,0.42760772
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208512034498613,0.0,0.0328023499433891,0.011719757681795,0.0,0.0,0.0,0.0,0.0,-0.03266444686276873,0.0,0.0,0.0,0.0,0.06521226709132606,0.05962771362057023,0.0,0.0,0.0,0.0,0.0,0.0,0.031665159920327195,0.0,0.0,0.0,0.006071782294463249,0.0,0.0,0.0,0.0,0.0,0.0,0.005902745468537193,0.0,0.0,0.0,0.0,0.0071166555280116894,0.0,0.0,0.0,0.0,0.0,0.0,0.6091919
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022471571394159662,0.0026905166812770803,0.007161177923255136,0.0,0.0054354987191672895,0.0,0.005668350898990657,0.01785751662627056,0.006737533112946927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010062028112803345,0.0,0.0,0.0,0.0,0.009558552580587886,0.0,0.0,0.0041043782990174815,0.0,0.0,0.0,0.5082765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03675248077410502,0.0,0.0,0.0,0.0,-0.030624763437638352,0.014901547580566377,0.0,0.0,0.0,0.00951574946209536,0.0,0.013278474337960604,0.009064918630820587,0.014573736177102965,0.0,0.007579707748343874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011610785969748674,0.0,0.0,0.0,0.0,0.009751881810548145,0.0,0.0,0.0,0.0,0.0,0.0,0.43942893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00984789346353276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545630159747643,0.0,0.0,0.0,0.0,-0.010738143975894086,0.05641300683603384,0.0,0.0,0.0,0.0,0.0,0.0,0.02503505716272814,0.0,0.0,-0.014941511555655684,-0.027807171051890178,0.0,0.0,0.0,0.0,0.0,0.0,-0.017328502262643992,0.0,0.0,0.0,0.0,-0.015930239691438867,0.0,0.0,0.0,-0.010535851371188003,0.0,0.0,0.43630445
0.0,0.0,0.0,0.0,0.0,0.0,0.011696842154214246,0.0,0.0,0.0,0.0,0.014766894527636094,0.009454297554753391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04796175054346864,0.0,0.0,0.0,0.0,0.07993224235201894,0.10466418933146315,0.008370130580917512,0.0,0.0,0.0,0.0,0.04670325878698738,0.09330613307462242,0.0,0.0,0.0,0.011731061345714534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8451162
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01121129955406025,0.0,0.0,0.0,-0.016174233656043927,0.0,0.0,0.0,0.0,0.0,0.0,-0.0358633747767925,0.0,0.0,0.0,-0.012933539099597774,0.0,-0.1375202789799941,0.0,0.0,0.0,0.0,0.0,-0.051590323941864843,-0.09812291378515972,0.0,0.0,0.0,-0.019143367421965637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015566485476745086,-0.018403581118876473,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.009346835011853993,0.0,0.0,0.0,0.0,0.016248667567630073,0.015479932865198958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045326403975520346,0.0,0.0,0.0,0.0,0.07894371060909575,0.10323532138331609,0.005678589359607744,0.0,0.0,0.0,0.0,0.04379405084961627,0.09662251282421146,0.0,0.0,0.0,0.013102596427236116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014674204352783448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06494432699107201,0.0,0.0,0.0,0.0,-0.038603885582073935,0.031431023970075675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015980948551324127,-0.01819449861143963,0.0,0.0,0.0,0.0,0.0,0.0,-0.01976430138047069,0.0,0.0,0.0,0.0,-0.01457758458806448,0.0,0.0,0.0,-0.011776060089078798,-0.009927131726860975,0.0,0.36940613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007363327534346582,0.0,0.0,0.030125784022196934,0.0,0.0,0.0,0.0,0.07101758140083868,0.0,0.0,0.0,0.0,0.07345508607518568,0.11282828486573063,0.011012634058604172,0.007568771686043307,0.0,0.0,0.0,0.0475727178266236,0.09858304370396377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013211113649185775,0.0,0.0,0.0,0.0,0.0,0.0,0.88926774
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003232069544064964,0.0,0.0,0.0,-0.009018388483698176,0.0,0.0,0.0,0.0,0.0,0.0,-0.015227930593073816,0.0,0.0,0.0,0.0,-0.06902210672948983,-0.09791611848905722,-0.0038185674602165594,-0.010497722561132756,0.0,0.0,0.0,-0.0253116710108051,-0.06912921882989521,0.0,0.0,-0.07424644112338817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039109163
0.0,-0.014244007525048022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013119141289746061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05352594725390754,-0.10703553692872766,-0.013312955784849357,0.0,0.0,0.0,0.0,-0.0515168715133454,-0.08320340941268066,0.0,0.0,0.0,-0.026232564626877033,0.0,0.0,0.0,0.0,0.0,0.0,-0.01799634408698284,0.0,0.0,0.0,0.0,-0.016535753786204137,0.0,0.0,0.0,0.0,0.0,0.0,0.019806866
0.0,0.0,0.0,0.0,0.0,0.0,-0.0072277940402279695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00962863186872286,0.0,0.0,0.0,0.0,0.046377262265712794,0.0,0.0,0.0,-0.007700472905499978,0.0,0.06326334585614672,0.0,0.0,0.0,0.0,0.0,0.0,0.021633439345832905,0.0,0.0,0.0,-0.030604481294826513,0.0,0.0,0.0,0.0,0.0,0.0,-0.01382858169479524,0.0,0.0,0.0,0.0,-0.01472316014591144,0.0,0.0,-0.009739225983456631,0.0,0.0,0.0,0.4543511
0.0,0.0,0.0,0.0,0.0,0.0,-0.003520426360647756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024602547031034594,-0.003982159887796336,0.0,0.0,0.0,0.0,0.0,0.0,-0.011094879852945421,0.0,0.0,0.0,-0.00651609876072264,-0.027869509553143067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005500284620463789,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031375476757396163,0.0,0.0,0.0,0.0,-0.003912198347725981,0.0,-0.003331386693068905,0.0,0.0,0.0,0.0,0.34520465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013259994116498449,0.01833432766630414,0.0037571180862636666,0.0,0.0,0.0,0.0,0.0,0.05566071482839463,0.0,0.0,0.0,0.0,0.0672629770348599,0.12837064594692021,0.011515750289875245,0.007384227223571229,0.0,0.0,0.0,0.05645873838674131,0.10578678493622252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8843207
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012484800045650751,0.0,0.0,0.0,0.0,0.0,0.0,-0.029286308599735515,0.0,0.0,0.0,0.0,-0.06509908433154271,-0.10669386316627026,-0.011522705092428517,0.0,0.0,0.0,0.0,-0.0428996681592759,-0.07946216459076161,0.0,0.0,0.0,-0.02437356097710076,0.0,0.0,0.0,0.0,0.0,0.0,-0.009296600526369332,0.0,0.0,0.0,0.0,-0.01022520631160434,0.0,0.0,0.0,0.0,0.0,0.0,0.02518544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004129006562731963,0.0,0.0,0.0,-0.009346715634087358,0.0,0.0,0.0,0.0,0.0,0.0,-0.07045988968140776,0.0,0.0,0.0,0.0,-0.04499895633924774,-0.11533689107425184,-0.012274308196046631,-0.0052012326367828895,0.0,0.0,0.0,-0.04779940374012803,-0.09923973814745345,0.0,-0.0075222449921088725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022101082
